Postnummer,Postort,Kontor,Kontorfrk,Country
24195,BILLINGE,MALMÖ,MMA,Sweden
24196,STOCKAMÖLLAN,MALMÖ,MMA,Sweden
24230,HÖRBY,MALMÖ,MMA,Sweden
24231,HÖRBY,MALMÖ,MMA,Sweden
24232,HÖRBY,MALMÖ,MMA,Sweden
24233,HÖRBY,MALMÖ,MMA,Sweden
24234,HÖRBY,MALMÖ,MMA,Sweden
24235,HÖRBY,MALMÖ,MMA,Sweden
24271,LUDVIGSBORG,MALMÖ,MMA,Sweden
24272,LUDVIGSBORG,MALMÖ,MMA,Sweden
24291,HÖRBY,MALMÖ,MMA,Sweden
24292,HÖRBY,MALMÖ,MMA,Sweden
24293,HÖRBY,MALMÖ,MMA,Sweden
24294,HÖRBY,MALMÖ,MMA,Sweden
24295,HÖRBY,MALMÖ,MMA,Sweden
24296,HÖRBY,MALMÖ,MMA,Sweden
24297,HÖRBY,MALMÖ,MMA,Sweden
24298,HÖRBY,MALMÖ,MMA,Sweden
24330,HÖÖR,MALMÖ,MMA,Sweden
24331,HÖÖR,MALMÖ,MMA,Sweden
24332,HÖÖR,MALMÖ,MMA,Sweden
24333,HÖÖR,MALMÖ,MMA,Sweden
24334,HÖÖR,MALMÖ,MMA,Sweden
24335,HÖÖR,MALMÖ,MMA,Sweden
24336,HÖÖR,MALMÖ,MMA,Sweden
24339,HÖÖR,MALMÖ,MMA,Sweden
24340,HÖÖR,MALMÖ,MMA,Sweden
24371,TJÖRNARP,KRISTIANSTAD,KID,Sweden
24372,TJÖRNARP,KRISTIANSTAD,KID,Sweden
24373,TJÖRNARP,KRISTIANSTAD,KID,Sweden
24391,HÖÖR,MALMÖ,MMA,Sweden
24392,HÖÖR,MALMÖ,MMA,Sweden
24393,HÖÖR,MALMÖ,MMA,Sweden
24394,HÖÖR,MALMÖ,MMA,Sweden
24395,HÖÖR,MALMÖ,MMA,Sweden
24396,HÖÖR,MALMÖ,MMA,Sweden
24397,HALLARÖD,MALMÖ,MMA,Sweden
24430,KÄVLINGE,MALMÖ,MMA,Sweden
24431,KÄVLINGE,MALMÖ,MMA,Sweden
24432,KÄVLINGE,MALMÖ,MMA,Sweden
24433,KÄVLINGE,MALMÖ,MMA,Sweden
24436,KÄVLINGE,MALMÖ,MMA,Sweden
24438,KÄVLINGE,MALMÖ,MMA,Sweden
24439,KÄVLINGE,MALMÖ,MMA,Sweden
24441,KÄVLINGE,MALMÖ,MMA,Sweden
24444,KÄVLINGE,MALMÖ,MMA,Sweden
24445,KÄVLINGE,MALMÖ,MMA,Sweden
24446,KÄVLINGE,MALMÖ,MMA,Sweden
24460,FURULUND,MALMÖ,MMA,Sweden
24462,FURULUND,MALMÖ,MMA,Sweden
24463,FURULUND,MALMÖ,MMA,Sweden
24465,FURULUND,MALMÖ,MMA,Sweden
24466,FURULUND,MALMÖ,MMA,Sweden
24471,DÖSJEBRO,HELSINGBORG,HBG,Sweden
24491,KÄVLINGE,MALMÖ,MMA,Sweden
24493,KÄVLINGE,MALMÖ,MMA,Sweden
24494,FURULUND,MALMÖ,MMA,Sweden
24495,DÖSJEBRO,HELSINGBORG,HBG,Sweden
24531,STAFFANSTORP,MALMÖ,MMA,Sweden
24532,STAFFANSTORP,MALMÖ,MMA,Sweden
24533,STAFFANSTORP,MALMÖ,MMA,Sweden
24534,STAFFANSTORP,MALMÖ,MMA,Sweden
24535,STAFFANSTORP,MALMÖ,MMA,Sweden
24537,STAFFANSTORP,MALMÖ,MMA,Sweden
24538,STAFFANSTORP,MALMÖ,MMA,Sweden
24541,STAFFANSTORP,MALMÖ,MMA,Sweden
24542,STAFFANSTORP,MALMÖ,MMA,Sweden
24543,STAFFANSTORP,MALMÖ,MMA,Sweden
24544,STAFFANSTORP,MALMÖ,MMA,Sweden
24545,STAFFANSTORP,MALMÖ,MMA,Sweden
24561,STAFFANSTORP,MALMÖ,MMA,Sweden
24562,HJÄRUP,MALMÖ,MMA,Sweden
24563,HJÄRUP,MALMÖ,MMA,Sweden
24564,HJÄRUP,MALMÖ,MMA,Sweden
24565,HJÄRUP,MALMÖ,MMA,Sweden
24566,HJÄRUP,MALMÖ,MMA,Sweden
24591,STAFFANSTORP,MALMÖ,MMA,Sweden
24592,STAFFANSTORP,MALMÖ,MMA,Sweden
24593,STAFFANSTORP,MALMÖ,MMA,Sweden
24630,LÖDDEKÖPINGE,MALMÖ,MMA,Sweden
24631,LÖDDEKÖPINGE,MALMÖ,MMA,Sweden
24632,LÖDDEKÖPINGE,MALMÖ,MMA,Sweden
24633,LÖDDEKÖPINGE,MALMÖ,MMA,Sweden
24634,LÖDDEKÖPINGE,MALMÖ,MMA,Sweden
24635,LÖDDEKÖPINGE,MALMÖ,MMA,Sweden
24636,LÖDDEKÖPINGE,MALMÖ,MMA,Sweden
24642,LÖDDEKÖPINGE,MALMÖ,MMA,Sweden
24643,LÖDDEKÖPINGE,MALMÖ,MMA,Sweden
24650,LÖDDEKÖPINGE,MALMÖ,MMA,Sweden
24651,LÖDDEKÖPINGE,MALMÖ,MMA,Sweden
24652,LÖDDEKÖPINGE,MALMÖ,MMA,Sweden
24655,LÖDDEKÖPINGE,MALMÖ,MMA,Sweden
24657,BARSEBÄCK,MALMÖ,MMA,Sweden
24731,SÖDRA SANDBY,MALMÖ,MMA,Sweden
24732,SÖDRA SANDBY,MALMÖ,MMA,Sweden
24733,SÖDRA SANDBY,MALMÖ,MMA,Sweden
24734,SÖDRA SANDBY,MALMÖ,MMA,Sweden
24735,SÖDRA SANDBY,MALMÖ,MMA,Sweden
24736,SÖDRA SANDBY,MALMÖ,MMA,Sweden
24741,SÖDRA SANDBY,MALMÖ,MMA,Sweden
24745,TORNA-HÄLLESTAD,MALMÖ,MMA,Sweden
24747,FLYINGE,MALMÖ,MMA,Sweden
24750,DALBY,MALMÖ,MMA,Sweden
24751,DALBY,MALMÖ,MMA,Sweden
24752,DALBY,MALMÖ,MMA,Sweden
24753,DALBY,MALMÖ,MMA,Sweden
24754,DALBY,MALMÖ,MMA,Sweden
24755,DALBY,MALMÖ,MMA,Sweden
24756,DALBY,MALMÖ,MMA,Sweden
24760,VEBERÖD,MALMÖ,MMA,Sweden
24761,VEBERÖD,MALMÖ,MMA,Sweden
24762,VEBERÖD,MALMÖ,MMA,Sweden
24763,VEBERÖD,MALMÖ,MMA,Sweden
24764,VEBERÖD,MALMÖ,MMA,Sweden
24770,GENARP,MALMÖ,MMA,Sweden
24771,GENARP,MALMÖ,MMA,Sweden
24772,GENARP,MALMÖ,MMA,Sweden
24791,SÖDRA SANDBY,MALMÖ,MMA,Sweden
24792,SÖDRA SANDBY,MALMÖ,MMA,Sweden
24793,FLYINGE,MALMÖ,MMA,Sweden
24794,DALBY,MALMÖ,MMA,Sweden
24795,TORNA-HÄLLESTAD,MALMÖ,MMA,Sweden
24796,VEBERÖD,MALMÖ,MMA,Sweden
24797,FLYINGE,MALMÖ,MMA,Sweden
24798,GENARP,MALMÖ,MMA,Sweden
24799,GENARP,MALMÖ,MMA,Sweden
25218,HELSINGBORG,HELSINGBORG,HBG,Sweden
25219,HELSINGBORG,HELSINGBORG,HBG,Sweden
25220,HELSINGBORG,HELSINGBORG,HBG,Sweden
25221,HELSINGBORG,HELSINGBORG,HBG,Sweden
25222,HELSINGBORG,HELSINGBORG,HBG,Sweden
25223,HELSINGBORG,HELSINGBORG,HBG,Sweden
25224,HELSINGBORG,HELSINGBORG,HBG,Sweden
25225,HELSINGBORG,HELSINGBORG,HBG,Sweden
25226,HELSINGBORG,HELSINGBORG,HBG,Sweden
25227,HELSINGBORG,HELSINGBORG,HBG,Sweden
25228,HELSINGBORG,HELSINGBORG,HBG,Sweden
25229,HELSINGBORG,HELSINGBORG,HBG,Sweden
25230,HELSINGBORG,HELSINGBORG,HBG,Sweden
25231,HELSINGBORG,HELSINGBORG,HBG,Sweden
25232,HELSINGBORG,HELSINGBORG,HBG,Sweden
25233,HELSINGBORG,HELSINGBORG,HBG,Sweden
25234,HELSINGBORG,HELSINGBORG,HBG,Sweden
25236,HELSINGBORG,HELSINGBORG,HBG,Sweden
25237,HELSINGBORG,HELSINGBORG,HBG,Sweden
25238,HELSINGBORG,HELSINGBORG,HBG,Sweden
25240,HELSINGBORG,HELSINGBORG,HBG,Sweden
25241,HELSINGBORG,HELSINGBORG,HBG,Sweden
25244,HELSINGBORG,HELSINGBORG,HBG,Sweden
25245,HELSINGBORG,HELSINGBORG,HBG,Sweden
25246,HELSINGBORG,HELSINGBORG,HBG,Sweden
25247,HELSINGBORG,HELSINGBORG,HBG,Sweden
25248,HELSINGBORG,HELSINGBORG,HBG,Sweden
25249,HELSINGBORG,HELSINGBORG,HBG,Sweden
25250,HELSINGBORG,HELSINGBORG,HBG,Sweden
25251,HELSINGBORG,HELSINGBORG,HBG,Sweden
25252,HELSINGBORG,HELSINGBORG,HBG,Sweden
25263,HELSINGBORG,HELSINGBORG,HBG,Sweden
25266,HELSINGBORG,HELSINGBORG,HBG,Sweden
25267,HELSINGBORG,HELSINGBORG,HBG,Sweden
25268,HELSINGBORG,HELSINGBORG,HBG,Sweden
25269,RÅÅ,HELSINGBORG,HBG,Sweden
25270,RÅÅ,HELSINGBORG,HBG,Sweden
25271,RÅÅ,HELSINGBORG,HBG,Sweden
25275,HELSINGBORG,HELSINGBORG,HBG,Sweden
25276,HELSINGBORG,HELSINGBORG,HBG,Sweden
25277,HELSINGBORG,HELSINGBORG,HBG,Sweden
25278,HELSINGBORG,HELSINGBORG,HBG,Sweden
25341,VALLÅKRA,HELSINGBORG,HBG,Sweden
25342,VALLÅKRA,HELSINGBORG,HBG,Sweden
25351,PÅARP,HELSINGBORG,HBG,Sweden
25352,PÅARP,HELSINGBORG,HBG,Sweden
25353,PÅARP,HELSINGBORG,HBG,Sweden
25354,MÖRARP,HELSINGBORG,HBG,Sweden
25355,MÖRARP,HELSINGBORG,HBG,Sweden
25356,MÖRARP,HELSINGBORG,HBG,Sweden
25360,RAMLÖSA,HELSINGBORG,HBG,Sweden
25361,HELSINGBORG,HELSINGBORG,HBG,Sweden
25362,HELSINGBORG,HELSINGBORG,HBG,Sweden
25368,HELSINGBORG,HELSINGBORG,HBG,Sweden
25373,GANTOFTA,HELSINGBORG,HBG,Sweden
25374,HELSINGBORG,HELSINGBORG,HBG,Sweden
25375,HELSINGBORG,HELSINGBORG,HBG,Sweden
25433,HELSINGBORG,HELSINGBORG,HBG,Sweden
25435,HELSINGBORG,HELSINGBORG,HBG,Sweden
25436,HELSINGBORG,HELSINGBORG,HBG,Sweden
25437,HELSINGBORG,HELSINGBORG,HBG,Sweden
25438,HELSINGBORG,HELSINGBORG,HBG,Sweden
25439,HELSINGBORG,HELSINGBORG,HBG,Sweden
25440,HELSINGBORG,HELSINGBORG,HBG,Sweden
25441,HELSINGBORG,HELSINGBORG,HBG,Sweden
25442,HELSINGBORG,HELSINGBORG,HBG,Sweden
25443,HELSINGBORG,HELSINGBORG,HBG,Sweden
25444,HELSINGBORG,HELSINGBORG,HBG,Sweden
25445,HELSINGBORG,HELSINGBORG,HBG,Sweden
25447,HELSINGBORG,HELSINGBORG,HBG,Sweden
25448,HELSINGBORG,HELSINGBORG,HBG,Sweden
25449,HELSINGBORG,HELSINGBORG,HBG,Sweden
25450,HELSINGBORG,HELSINGBORG,HBG,Sweden
25451,HELSINGBORG,HELSINGBORG,HBG,Sweden
25452,HELSINGBORG,HELSINGBORG,HBG,Sweden
25453,HELSINGBORG,HELSINGBORG,HBG,Sweden
25454,HELSINGBORG,HELSINGBORG,HBG,Sweden
25455,HELSINGBORG,HELSINGBORG,HBG,Sweden
25456,HELSINGBORG,HELSINGBORG,HBG,Sweden
25457,HELSINGBORG,HELSINGBORG,HBG,Sweden
25458,HELSINGBORG,HELSINGBORG,HBG,Sweden
25459,HELSINGBORG,HELSINGBORG,HBG,Sweden
25460,HELSINGBORG,HELSINGBORG,HBG,Sweden
25461,HELSINGBORG,HELSINGBORG,HBG,Sweden
25462,HELSINGBORG,HELSINGBORG,HBG,Sweden
25463,HELSINGBORG,HELSINGBORG,HBG,Sweden
25464,HELSINGBORG,HELSINGBORG,HBG,Sweden
25465,HELSINGBORG,HELSINGBORG,HBG,Sweden
25466,HELSINGBORG,HELSINGBORG,HBG,Sweden
25467,HELSINGBORG,HELSINGBORG,HBG,Sweden
25468,HELSINGBORG,HELSINGBORG,HBG,Sweden
25470,KATTARP,HELSINGBORG,HBG,Sweden
25471,HASSLARP,HELSINGBORG,HBG,Sweden
25472,ÖDÅKRA,HELSINGBORG,HBG,Sweden
25473,ÖDÅKRA,HELSINGBORG,HBG,Sweden
25474,ÖDÅKRA,HELSINGBORG,HBG,Sweden
25475,ÖDÅKRA,HELSINGBORG,HBG,Sweden
25476,ALLERUM,HELSINGBORG,HBG,Sweden
25477,FLENINGE,HELSINGBORG,HBG,Sweden
25478,DOMSTEN,HELSINGBORG,HBG,Sweden
25481,HELSINGBORG,HELSINGBORG,HBG,Sweden
25482,HELSINGBORG,HELSINGBORG,HBG,Sweden
25483,HELSINGBORG,HELSINGBORG,HBG,Sweden
25484,HELSINGBORG,HELSINGBORG,HBG,Sweden
25592,HELSINGBORG,HELSINGBORG,HBG,Sweden
25654,RAMLÖSA,HELSINGBORG,HBG,Sweden
25655,HELSINGBORG,HELSINGBORG,HBG,Sweden
25656,HELSINGBORG,HELSINGBORG,HBG,Sweden
25657,RAMLÖSA,HELSINGBORG,HBG,Sweden
25658,HELSINGBORG,HELSINGBORG,HBG,Sweden
25659,HELSINGBORG,HELSINGBORG,HBG,Sweden
25661,HELSINGBORG,HELSINGBORG,HBG,Sweden
25662,HELSINGBORG,HELSINGBORG,HBG,Sweden
25663,HELSINGBORG,HELSINGBORG,HBG,Sweden
25664,HELSINGBORG,HELSINGBORG,HBG,Sweden
25665,HELSINGBORG,HELSINGBORG,HBG,Sweden
25666,HELSINGBORG,HELSINGBORG,HBG,Sweden
25667,HELSINGBORG,HELSINGBORG,HBG,Sweden
25668,HELSINGBORG,HELSINGBORG,HBG,Sweden
25669,HELSINGBORG,HELSINGBORG,HBG,Sweden
25671,HELSINGBORG,HELSINGBORG,HBG,Sweden
25730,RYDEBÄCK,HELSINGBORG,HBG,Sweden
25731,RYDEBÄCK,HELSINGBORG,HBG,Sweden
25732,RYDEBÄCK,HELSINGBORG,HBG,Sweden
25733,RYDEBÄCK,HELSINGBORG,HBG,Sweden
25734,RYDEBÄCK,HELSINGBORG,HBG,Sweden
26013,SANKT IBB,MALMÖ,MMA,Sweden
26036,ÖDÅKRA-VÄLA,HELSINGBORG,HBG,Sweden
26130,LANDSKRONA,HELSINGBORG,HBG,Sweden
26131,LANDSKRONA,HELSINGBORG,HBG,Sweden
26132,LANDSKRONA,HELSINGBORG,HBG,Sweden
26133,LANDSKRONA,HELSINGBORG,HBG,Sweden
26134,LANDSKRONA,HELSINGBORG,HBG,Sweden
26135,LANDSKRONA,HELSINGBORG,HBG,Sweden
26136,LANDSKRONA,HELSINGBORG,HBG,Sweden
26137,LANDSKRONA,HELSINGBORG,HBG,Sweden
26138,LANDSKRONA,HELSINGBORG,HBG,Sweden
26139,LANDSKRONA,HELSINGBORG,HBG,Sweden
26140,LANDSKRONA,HELSINGBORG,HBG,Sweden
26141,LANDSKRONA,HELSINGBORG,HBG,Sweden
26142,LANDSKRONA,HELSINGBORG,HBG,Sweden
26143,LANDSKRONA,HELSINGBORG,HBG,Sweden
26144,LANDSKRONA,HELSINGBORG,HBG,Sweden
26145,LANDSKRONA,HELSINGBORG,HBG,Sweden
26146,LANDSKRONA,HELSINGBORG,HBG,Sweden
26147,LANDSKRONA,HELSINGBORG,HBG,Sweden
26151,LANDSKRONA,HELSINGBORG,HBG,Sweden
26152,LANDSKRONA,HELSINGBORG,HBG,Sweden
26153,LANDSKRONA,HELSINGBORG,HBG,Sweden
26160,LANDSKRONA,HELSINGBORG,HBG,Sweden
26161,LANDSKRONA,HELSINGBORG,HBG,Sweden
26162,GLUMSLÖV,HELSINGBORG,HBG,Sweden
26163,GLUMSLÖV,HELSINGBORG,HBG,Sweden
26165,HÄRSLÖV,HELSINGBORG,HBG,Sweden
26171,HÄLJARP,HELSINGBORG,HBG,Sweden
26172,HÄLJARP,HELSINGBORG,HBG,Sweden
26173,HÄLJARP,HELSINGBORG,HBG,Sweden
26175,ASMUNDTORP,HELSINGBORG,HBG,Sweden
26176,ASMUNDTORP,HELSINGBORG,HBG,Sweden
26191,LANDSKRONA,HELSINGBORG,HBG,Sweden
26192,HÄRSLÖV,HELSINGBORG,HBG,Sweden
26193,SAXTORP,HELSINGBORG,HBG,Sweden
26194,ANNELÖV,HELSINGBORG,HBG,Sweden
26231,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26232,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26233,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26234,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26235,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26236,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26237,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26241,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26242,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26243,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26244,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26250,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26251,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26252,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26253,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26254,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26255,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26257,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26258,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26260,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26261,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26262,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26263,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26264,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26265,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26266,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26267,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26268,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26270,STRÖVELSTORP,HELSINGBORG,HBG,Sweden
26271,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26272,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26273,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26274,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26278,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26279,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26291,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26292,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26293,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26294,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26295,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26296,ÄNGELHOLM,HELSINGBORG,HBG,Sweden
26331,HÖGANÄS,HELSINGBORG,HBG,Sweden
26332,HÖGANÄS,HELSINGBORG,HBG,Sweden
26333,HÖGANÄS,HELSINGBORG,HBG,Sweden
26334,HÖGANÄS,HELSINGBORG,HBG,Sweden
26335,HÖGANÄS,HELSINGBORG,HBG,Sweden
26336,HÖGANÄS,HELSINGBORG,HBG,Sweden
26337,HÖGANÄS,HELSINGBORG,HBG,Sweden
26338,HÖGANÄS,HELSINGBORG,HBG,Sweden
26339,HÖGANÄS,HELSINGBORG,HBG,Sweden
26350,HÖGANÄS,HELSINGBORG,HBG,Sweden
26351,HÖGANÄS,HELSINGBORG,HBG,Sweden
26352,LERBERGET,HELSINGBORG,HBG,Sweden
26353,LERBERGET,HELSINGBORG,HBG,Sweden
26354,LERBERGET,HELSINGBORG,HBG,Sweden
26357,HÖGANÄS,HELSINGBORG,HBG,Sweden
26358,STRANDBADEN,HELSINGBORG,HBG,Sweden
26361,VIKEN,HELSINGBORG,HBG,Sweden
26362,VIKEN,HELSINGBORG,HBG,Sweden
26363,VIKEN,HELSINGBORG,HBG,Sweden
26364,VIKEN,HELSINGBORG,HBG,Sweden
26365,VIKEN,HELSINGBORG,HBG,Sweden
26371,JONSTORP,HELSINGBORG,HBG,Sweden
26372,SKÄRET,HELSINGBORG,HBG,Sweden
26373,ARILD,HELSINGBORG,HBG,Sweden
26375,NYHAMNSLÄGE,HELSINGBORG,HBG,Sweden
26376,NYHAMNSLÄGE,HELSINGBORG,HBG,Sweden
26377,MÖLLE,HELSINGBORG,HBG,Sweden
26391,HÖGANÄS,HELSINGBORG,HBG,Sweden
26392,JONSTORP,HELSINGBORG,HBG,Sweden
26394,MJÖHULT,HELSINGBORG,HBG,Sweden
26395,FARHULT,HELSINGBORG,HBG,Sweden
26431,KLIPPAN,HELSINGBORG,HBG,Sweden
26432,KLIPPAN,HELSINGBORG,HBG,Sweden
26433,KLIPPAN,HELSINGBORG,HBG,Sweden
26434,KLIPPAN,HELSINGBORG,HBG,Sweden
26435,KLIPPAN,HELSINGBORG,HBG,Sweden
26436,KLIPPAN,HELSINGBORG,HBG,Sweden
26437,KLIPPAN,HELSINGBORG,HBG,Sweden
26438,KLIPPAN,HELSINGBORG,HBG,Sweden
26439,KLIPPAN,HELSINGBORG,HBG,Sweden
26451,LJUNGBYHED,HELSINGBORG,HBG,Sweden
26452,LJUNGBYHED,HELSINGBORG,HBG,Sweden
26453,LJUNGBYHED,HELSINGBORG,HBG,Sweden
26454,LJUNGBYHED,HELSINGBORG,HBG,Sweden
26470,KLIPPAN,HELSINGBORG,HBG,Sweden
26471,ÖSTRA LJUNGBY,HELSINGBORG,HBG,Sweden
26491,KLIPPAN,HELSINGBORG,HBG,Sweden
26492,KLIPPAN,HELSINGBORG,HBG,Sweden
26493,KLIPPAN,HELSINGBORG,HBG,Sweden
26494,KLIPPAN,HELSINGBORG,HBG,Sweden
26531,ÅSTORP,HELSINGBORG,HBG,Sweden
26532,ÅSTORP,HELSINGBORG,HBG,Sweden
26533,ÅSTORP,HELSINGBORG,HBG,Sweden
26534,ÅSTORP,HELSINGBORG,HBG,Sweden
26535,ÅSTORP,HELSINGBORG,HBG,Sweden
26536,ÅSTORP,HELSINGBORG,HBG,Sweden
26537,ÅSTORP,HELSINGBORG,HBG,Sweden
26538,ÅSTORP,HELSINGBORG,HBG,Sweden
26539,ÅSTORP,HELSINGBORG,HBG,Sweden
26540,ÅSTORP,HELSINGBORG,HBG,Sweden
26550,NYVÅNG,HELSINGBORG,HBG,Sweden
26571,KVIDINGE,HELSINGBORG,HBG,Sweden
26572,KVIDINGE,HELSINGBORG,HBG,Sweden
26574,HYLLINGE,HELSINGBORG,HBG,Sweden
26575,HYLLINGE,HELSINGBORG,HBG,Sweden
26590,ÅSTORP,HELSINGBORG,HBG,Sweden
26631,MUNKA-LJUNGBY,HELSINGBORG,HBG,Sweden
26632,MUNKA-LJUNGBY,HELSINGBORG,HBG,Sweden
26633,MUNKA-LJUNGBY,HELSINGBORG,HBG,Sweden
26634,MUNKA-LJUNGBY,HELSINGBORG,HBG,Sweden
26651,VEJBYSTRAND,HELSINGBORG,HBG,Sweden
26652,VEJBYSTRAND,HELSINGBORG,HBG,Sweden
26653,VEJBYSTRAND,HELSINGBORG,HBG,Sweden
26654,VEJBYSTRAND,HELSINGBORG,HBG,Sweden
26655,VEJBYSTRAND,HELSINGBORG,HBG,Sweden
26675,HJÄRNARP,HELSINGBORG,HBG,Sweden
26691,ÖSSJÖ,HELSINGBORG,HBG,Sweden
26692,MUNKA-LJUNGBY,HELSINGBORG,HBG,Sweden
26693,MUNKA-LJUNGBY,HELSINGBORG,HBG,Sweden
26694,MUNKA-LJUNGBY,HELSINGBORG,HBG,Sweden
26695,MUNKA-LJUNGBY,HELSINGBORG,HBG,Sweden
26697,HJÄRNARP,HELSINGBORG,HBG,Sweden
26698,HJÄRNARP,HELSINGBORG,HBG,Sweden
26731,BJUV,HELSINGBORG,HBG,Sweden
26732,BJUV,HELSINGBORG,HBG,Sweden
26733,BJUV,HELSINGBORG,HBG,Sweden
26734,BJUV,HELSINGBORG,HBG,Sweden
26735,BJUV,HELSINGBORG,HBG,Sweden
26736,BJUV,HELSINGBORG,HBG,Sweden
26737,BJUV,HELSINGBORG,HBG,Sweden
26738,BJUV,HELSINGBORG,HBG,Sweden
26739,BJUV,HELSINGBORG,HBG,Sweden
26740,BJUV,HELSINGBORG,HBG,Sweden
26741,BJUV,HELSINGBORG,HBG,Sweden
26771,BILLESHOLM,HELSINGBORG,HBG,Sweden
26772,BILLESHOLM,HELSINGBORG,HBG,Sweden
26773,BILLESHOLM,HELSINGBORG,HBG,Sweden
26774,BILLESHOLM,HELSINGBORG,HBG,Sweden
26775,EKEBY,HELSINGBORG,HBG,Sweden
26776,EKEBY,HELSINGBORG,HBG,Sweden
26777,EKEBY,HELSINGBORG,HBG,Sweden
26790,BJUV,HELSINGBORG,HBG,Sweden
26831,SVALÖV,HELSINGBORG,HBG,Sweden
26832,SVALÖV,HELSINGBORG,HBG,Sweden
26833,SVALÖV,HELSINGBORG,HBG,Sweden
26834,SVALÖV,HELSINGBORG,HBG,Sweden
26868,RÖSTÅNGA,HELSINGBORG,HBG,Sweden
26871,TECKOMATORP,HELSINGBORG,HBG,Sweden
26872,TECKOMATORP,HELSINGBORG,HBG,Sweden
26873,BILLEBERGA,HELSINGBORG,HBG,Sweden
26874,BILLEBERGA,HELSINGBORG,HBG,Sweden
26875,TÅGARP,HELSINGBORG,HBG,Sweden
26876,KÅGERÖD,HELSINGBORG,HBG,Sweden
26877,KÅGERÖD,HELSINGBORG,HBG,Sweden
26878,KÅGERÖD,HELSINGBORG,HBG,Sweden
26890,SVALÖV,HELSINGBORG,HBG,Sweden
26931,BÅSTAD,HALMSTAD,HAD,Sweden
26932,BÅSTAD,HALMSTAD,HAD,Sweden
26933,BÅSTAD,HALMSTAD,HAD,Sweden
26934,BÅSTAD,HALMSTAD,HAD,Sweden
26935,BÅSTAD,HALMSTAD,HAD,Sweden
26936,BÅSTAD,HALMSTAD,HAD,Sweden
26937,BÅSTAD,HALMSTAD,HAD,Sweden
26938,BÅSTAD,HALMSTAD,HAD,Sweden
26939,BÅSTAD,HALMSTAD,HAD,Sweden
26940,BÅSTAD,HALMSTAD,HAD,Sweden
26941,ÖSTRA KARUP,HALMSTAD,HAD,Sweden
26942,BÅSTAD,HALMSTAD,HAD,Sweden
26943,BÅSTAD,HALMSTAD,HAD,Sweden
26944,BÅSTAD,HALMSTAD,HAD,Sweden
26962,GREVIE,HELSINGBORG,HBG,Sweden
26971,FÖRSLÖV,HELSINGBORG,HBG,Sweden
26972,FÖRSLÖV,HELSINGBORG,HBG,Sweden
26973,FÖRSLÖV,HELSINGBORG,HBG,Sweden
26974,VÄSTRA KARUP,HALMSTAD,HAD,Sweden
26976,TOREKOV,HALMSTAD,HAD,Sweden
26977,TOREKOV,HALMSTAD,HAD,Sweden
26978,TOREKOV,HALMSTAD,HAD,Sweden
26991,BÅSTAD,HALMSTAD,HAD,Sweden
26992,BÅSTAD,HELSINGBORG,HBG,Sweden
26993,BÅSTAD,HALMSTAD,HAD,Sweden
26994,BÅSTAD,HALMSTAD,HAD,Sweden
26995,BÅSTAD,HALMSTAD,HAD,Sweden
26996,BÅSTAD,HALMSTAD,HAD,Sweden
27131,YSTAD,MALMÖ,MMA,Sweden
27132,YSTAD,MALMÖ,MMA,Sweden
